REPORT_TYPE,LEVEL_1,LEVEL_2,LEVEL_3,LEVEL_4,LEVEL_5,Product Number,PRODUCT_SEQUENCE,TITLE,PATHNUMBER,SMALL_X,SMALL_Y,LARGE_X,LARGE_Y,INSIDEVERSE
LB,CD/DVD,Music,,,,3055290,110,Angelic Melody,43558,153,153,400,400,<B>Labels</B> are an easy way to express your personality. Create & Print offers several kinds of commonly-used labels. from address and return address labels to CD-disk labels.<BR><BR><B>Directions:</B><BR><BR>1. Click on <B>Personalize Your Project</B> to open the Create & Print workspace. <BR>2. Personalize the text. Select the text to write over it or change size. color. and font style.<BR>3. Print your project.<BR><BR><B>Tips:</B><BR><BR>Print your labels on scrap paper first to check the alignment. spelling. and overall look of the project. <BR><BR>
LB,CD/DVD,Music,,,,3055291,120,Precious Lullaby,43558,153,153,400,400,<B>Labels</B> are an easy way to express your personality. Create & Print offers several kinds of commonly-used labels. from address and return address labels to CD-disk labels.<BR><BR><B>Directions:</B><BR><BR>1. Click on <B>Personalize Your Project</B> to open the Create & Print workspace. <BR>2. Personalize the text. Select the text to write over it or change size. color. and font style.<BR>3. Print your project.<BR><BR><B>Tips:</B><BR><BR>Print your labels on scrap paper first to check the alignment. spelling. and overall look of the project. <BR><BR>
LB,CD/DVD,Music,,,,3055292,130,Beautiful Music,43558,153,153,400,400,<B>Labels</B> are an easy way to express your personality. Create & Print offers several kinds of commonly-used labels. from address and return address labels to CD-disk labels.<BR><BR><B>Directions:</B><BR><BR>1. Click on <B>Personalize Your Project</B> to open the Create & Print workspace. <BR>2. Personalize the text. Select the text to write over it or change size. color. and font style.<BR>3. Print your project.<BR><BR><B>Tips:</B><BR><BR>Print your labels on scrap paper first to check the alignment. spelling. and overall look of the project. <BR><BR>
LB,CD/DVD,Music,,,,3055293,140,Mr. Maestro,43558,153,153,400,400,<B>Labels</B> are an easy way to express your personality. Create & Print offers several kinds of commonly-used labels. from address and return address labels to CD-disk labels.<BR><BR><B>Directions:</B><BR><BR>1. Click on <B>Personalize Your Project</B> to open the Create & Print workspace. <BR>2. Personalize the text. Select the text to write over it or change size. color. and font style.<BR>3. Print your project.<BR><BR><B>Tips:</B><BR><BR>Print your labels on scrap paper first to check the alignment. spelling. and overall look of the project. <BR><BR>
LB,CD/DVD,Music,,,,3055294,150,Romantic Dreams,43558,153,153,400,400,<B>Labels</B> are an easy way to express your personality. Create & Print offers several kinds of commonly-used labels. from address and return address labels to CD-disk labels.<BR><BR><B>Directions:</B><BR><BR>1. Click on <B>Personalize Your Project</B> to open the Create & Print workspace. <BR>2. Personalize the text. Select the text to write over it or change size. color. and font style.<BR>3. Print your project.<BR><BR><B>Tips:</B><BR><BR>Print your labels on scrap paper first to check the alignment. spelling. and overall look of the project. <BR><BR>
LB,CD/DVD,Music,,,,3021502,160,Carefree Celebration,43558,153,153,400,400,<B>Labels</B> are an easy way to express your personality. Create & Print offers several kinds of commonly-used labels. from address and return address labels to CD-disk labels.<BR><BR><B>Directions:</B><BR><BR>1. Click on <B>Personalize Your Project</B> to open the Create & Print workspace. <BR>2. Personalize the text. Select the text to write over it or change size. color. and font style.<BR>3. Print your project.<BR><BR><B>Tips:</B><BR><BR>Print your labels on scrap paper first to check the alignment. spelling. and overall look of the project. <BR><BR>
LB,CD/DVD,Music,,,,3055295,170,Tweet Tunes,43558,153,153,400,400,<B>Labels</B> are an easy way to express your personality. Create & Print offers several kinds of commonly-used labels. from address and return address labels to CD-disk labels.<BR><BR><B>Directions:</B><BR><BR>1. Click on <B>Personalize Your Project</B> to open the Create & Print workspace. <BR>2. Personalize the text. Select the text to write over it or change size. color. and font style.<BR>3. Print your project.<BR><BR><B>Tips:</B><BR><BR>Print your labels on scrap paper first to check the alignment. spelling. and overall look of the project. <BR><BR>
LB,CD/DVD,Music,,,,3055296,180,In Concert with Culture,43558,153,153,400,400,<B>Labels</B> are an easy way to express your personality. Create & Print offers several kinds of commonly-used labels. from address and return address labels to CD-disk labels.<BR><BR><B>Directions:</B><BR><BR>1. Click on <B>Personalize Your Project</B> to open the Create & Print workspace. <BR>2. Personalize the text. Select the text to write over it or change size. color. and font style.<BR>3. Print your project.<BR><BR><B>Tips:</B><BR><BR>Print your labels on scrap paper first to check the alignment. spelling. and overall look of the project. <BR><BR>
LB,CD/DVD,Music,,,,3021503,190,Groovy to the Max,43558,153,153,400,400,<B>Labels</B> are an easy way to express your personality. Create & Print offers several kinds of commonly-used labels. from address and return address labels to CD-disk labels.<BR><BR><B>Directions:</B><BR><BR>1. Click on <B>Personalize Your Project</B> to open the Create & Print workspace. <BR>2. Personalize the text. Select the text to write over it or change size. color. and font style.<BR>3. Print your project.<BR><BR><B>Tips:</B><BR><BR>Print your labels on scrap paper first to check the alignment. spelling. and overall look of the project. <BR><BR>
LB,CD/DVD,Music,,,,3055297,200,Happiness is Music!,43558,153,153,400,400,<B>Labels</B> are an easy way to express your personality. Create & Print offers several kinds of commonly-used labels. from address and return address labels to CD-disk labels.<BR><BR><B>Directions:</B><BR><BR>1. Click on <B>Personalize Your Project</B> to open the Create & Print workspace. <BR>2. Personalize the text. Select the text to write over it or change size. color. and font style.<BR>3. Print your project.<BR><BR><B>Tips:</B><BR><BR>Print your labels on scrap paper first to check the alignment. spelling. and overall look of the project. <BR><BR>
LB,CD/DVD,Music,,,,3055298,210,Mix It Up,43558,153,153,400,400,<B>Labels</B> are an easy way to express your personality. Create & Print offers several kinds of commonly-used labels. from address and return address labels to CD-disk labels.<BR><BR><B>Directions:</B><BR><BR>1. Click on <B>Personalize Your Project</B> to open the Create & Print workspace. <BR>2. Personalize the text. Select the text to write over it or change size. color. and font style.<BR>3. Print your project.<BR><BR><B>Tips:</B><BR><BR>Print your labels on scrap paper first to check the alignment. spelling. and overall look of the project. <BR><BR>
LB,CD/DVD,Music,,,,3055300,230,Songbirds,43558,153,153,400,400,<B>Labels</B> are an easy way to express your personality. Create & Print offers several kinds of commonly-used labels. from address and return address labels to CD-disk labels.<BR><BR><B>Directions:</B><BR><BR>1. Click on <B>Personalize Your Project</B> to open the Create & Print workspace. <BR>2. Personalize the text. Select the text to write over it or change size. color. and font style.<BR>3. Print your project.<BR><BR><B>Tips:</B><BR><BR>Print your labels on scrap paper first to check the alignment. spelling. and overall look of the project. <BR><BR>
LB,CD/DVD,Music,,,,3055301,240,Jammin' with the Band,43558,153,153,400,400,<B>Labels</B> are an easy way to express your personality. Create & Print offers several kinds of commonly-used labels. from address and return address labels to CD-disk labels.<BR><BR><B>Directions:</B><BR><BR>1. Click on <B>Personalize Your Project</B> to open the Create & Print workspace. <BR>2. Personalize the text. Select the text to write over it or change size. color. and font style.<BR>3. Print your project.<BR><BR><B>Tips:</B><BR><BR>Print your labels on scrap paper first to check the alignment. spelling. and overall look of the project. <BR><BR>
LB,CD/DVD,Music,,,,3055277,250,Nature's Symphony,43558,153,153,400,400,<B>Labels</B> are an easy way to express your personality. Create & Print offers several kinds of commonly-used labels. from address and return address labels to CD-disk labels.<BR><BR><B>Directions:</B><BR><BR>1. Click on <B>Personalize Your Project</B> to open the Create & Print workspace. <BR>2. Personalize the text. Select the text to write over it or change size. color. and font style.<BR>3. Print your project.<BR><BR><B>Tips:</B><BR><BR>Print your labels on scrap paper first to check the alignment. spelling. and overall look of the project. <BR><BR>
LB,CD/DVD,Music,,,,3055572,260,A Jazzy Good Time,43558,153,153,400,400,<B>Labels</B> are an easy way to express your personality. Create & Print offers several kinds of commonly-used labels. from address and return address labels to CD-disk labels.<BR><BR><B>Directions:</B><BR><BR>1. Click on <B>Personalize Your Project</B> to open the Create & Print workspace. <BR>2. Personalize the text. Select the text to write over it or change size. color. and font style.<BR>3. Print your project.<BR><BR><B>Tips:</B><BR><BR>Print your labels on scrap paper first to check the alignment. spelling. and overall look of the project. <BR><BR>
LB,CD/DVD,Music,,,,3055573,270,Classic Rock,43558,153,153,400,400,<B>Labels</B> are an easy way to express your personality. Create & Print offers several kinds of commonly-used labels. from address and return address labels to CD-disk labels.<BR><BR><B>Directions:</B><BR><BR>1. Click on <B>Personalize Your Project</B> to open the Create & Print workspace. <BR>2. Personalize the text. Select the text to write over it or change size. color. and font style.<BR>3. Print your project.<BR><BR><B>Tips:</B><BR><BR>Print your labels on scrap paper first to check the alignment. spelling. and overall look of the project. <BR><BR>
LB,CD/DVD,Music,,,,3055574,280,Shout It Out!,43558,153,153,400,400,<B>Labels</B> are an easy way to express your personality. Create & Print offers several kinds of commonly-used labels. from address and return address labels to CD-disk labels.<BR><BR><B>Directions:</B><BR><BR>1. Click on <B>Personalize Your Project</B> to open the Create & Print workspace. <BR>2. Personalize the text. Select the text to write over it or change size. color. and font style.<BR>3. Print your project.<BR><BR><B>Tips:</B><BR><BR>Print your labels on scrap paper first to check the alignment. spelling. and overall look of the project. <BR><BR>
LB,CD/DVD,Music,,,,3055314,290,Love's Song Add-a-Photo,43558,153,153,400,400,<B>Labels</B> are an easy way to express your personality. Create & Print offers several kinds of commonly-used labels. from address and return address labels to CD-disk labels.<BR><BR><B>Directions:</B><BR><BR>1. Click on <B>Personalize Your Project</B> to open the Create & Print workspace. <BR>2. Personalize the text. Select the text to write over it or change size. color. and font style.<BR>3. Print your project.<BR><BR><B>Tips:</B><BR><BR>Print your labels on scrap paper first to check the alignment. spelling. and overall look of the project. <BR><BR>
LB,CD/DVD,Music,,,,3055315,300,Melody of Love,43558,153,153,400,400,<B>Labels</B> are an easy way to express your personality. Create & Print offers several kinds of commonly-used labels. from address and return address labels to CD-disk labels.<BR><BR><B>Directions:</B><BR><BR>1. Click on <B>Personalize Your Project</B> to open the Create & Print workspace. <BR>2. Personalize the text. Select the text to write over it or change size. color. and font style.<BR>3. Print your project.<BR><BR><B>Tips:</B><BR><BR>Print your labels on scrap paper first to check the alignment. spelling. and overall look of the project. <BR><BR>
LB,CD/DVD,Data/Movies,,,,3055302,10,Sweet Heavens,43559,153,153,400,400,<B>Labels</B> are an easy way to express your personality. Create & Print offers several kinds of commonly-used labels. from address and return address labels to CD-disk labels.<BR><BR><B>Directions:</B><BR><BR>1. Click on <B>Personalize Your Project</B> to open the Create & Print workspace. <BR>2. Personalize the text. Select the text to write over it or change size. color. and font style.<BR>3. Print your project.<BR><BR><B>Tips:</B><BR><BR>Print your labels on scrap paper first to check the alignment. spelling. and overall look of the project. <BR><BR>
LB,CD/DVD,Data/Movies,,,,3055304,30,Fruits of the Harvest,43559,153,153,400,400,<B>Labels</B> are an easy way to express your personality. Create & Print offers several kinds of commonly-used labels. from address and return address labels to CD-disk labels.<BR><BR><B>Directions:</B><BR><BR>1. Click on <B>Personalize Your Project</B> to open the Create & Print workspace. <BR>2. Personalize the text. Select the text to write over it or change size. color. and font style.<BR>3. Print your project.<BR><BR><B>Tips:</B><BR><BR>Print your labels on scrap paper first to check the alignment. spelling. and overall look of the project. <BR><BR>
LB,CD/DVD,Data/Movies,,,,3055309,80,Modern Age Add-a-Photo,43559,153,153,400,400,<B>Labels</B> are an easy way to express your personality. Create & Print offers several kinds of commonly-used labels. from address and return address labels to CD-disk labels.<BR><BR><B>Directions:</B><BR><BR>1. Click on <B>Personalize Your Project</B> to open the Create & Print workspace. <BR>2. Personalize the text. Select the text to write over it or change size. color. and font style.<BR>3. Print your project.<BR><BR><B>Tips:</B><BR><BR>Print your labels on scrap paper first to check the alignment. spelling. and overall look of the project. <BR><BR>
LB,CD/DVD,Data/Movies,,,,3055312,110,Cosmic Cool,43559,153,153,400,400,<B>Labels</B> are an easy way to express your personality. Create & Print offers several kinds of commonly-used labels. from address and return address labels to CD-disk labels.<BR><BR><B>Directions:</B><BR><BR>1. Click on <B>Personalize Your Project</B> to open the Create & Print workspace. <BR>2. Personalize the text. Select the text to write over it or change size. color. and font style.<BR>3. Print your project.<BR><BR><B>Tips:</B><BR><BR>Print your labels on scrap paper first to check the alignment. spelling. and overall look of the project. <BR><BR>
LB,CD/DVD,Data/Movies,,,,3055313,120,Floral Focus,43559,153,153,400,400,<B>Labels</B> are an easy way to express your personality. Create & Print offers several kinds of commonly-used labels. from address and return address labels to CD-disk labels.<BR><BR><B>Directions:</B><BR><BR>1. Click on <B>Personalize Your Project</B> to open the Create & Print workspace. <BR>2. Personalize the text. Select the text to write over it or change size. color. and font style.<BR>3. Print your project.<BR><BR><B>Tips:</B><BR><BR>Print your labels on scrap paper first to check the alignment. spelling. and overall look of the project. <BR><BR>
LB,CD/DVD,Data/Movies,,,,3021505,130,Young and Fresh,43559,153,153,400,400,<B>Labels</B> are an easy way to express your personality. Create & Print offers several kinds of commonly-used labels. from address and return address labels to CD-disk labels.<BR><BR><B>Directions:</B><BR><BR>1. Click on <B>Personalize Your Project</B> to open the Create & Print workspace. <BR>2. Personalize the text. Select the text to write over it or change size. color. and font style.<BR>3. Print your project.<BR><BR><B>Tips:</B><BR><BR>Print your labels on scrap paper first to check the alignment. spelling. and overall look of the project. <BR><BR>
LB,CD/DVD,Data/Movies,,,,3055278,140,Roundabout Flora,43559,153,153,400,400,<B>Labels</B> are an easy way to express your personality. Create & Print offers several kinds of commonly-used labels. from address and return address labels to CD-disk labels.<BR><BR><B>Directions:</B><BR><BR>1. Click on <B>Personalize Your Project</B> to open the Create & Print workspace. <BR>2. Personalize the text. Select the text to write over it or change size. color. and font style.<BR>3. Print your project.<BR><BR><B>Tips:</B><BR><BR>Print your labels on scrap paper first to check the alignment. spelling. and overall look of the project. <BR><BR>
LB,CD/DVD,Data/Movies,,,,3055569,150,Formal and Classic,43559,153,153,400,400,<B>Labels</B> are an easy way to express your personality. Create & Print offers several kinds of commonly-used labels. from address and return address labels to CD-disk labels.<BR><BR><B>Directions:</B><BR><BR>1. Click on <B>Personalize Your Project</B> to open the Create & Print workspace. <BR>2. Personalize the text. Select the text to write over it or change size. color. and font style.<BR>3. Print your project.<BR><BR><B>Tips:</B><BR><BR>Print your labels on scrap paper first to check the alignment. spelling. and overall look of the project. <BR><BR>
LB,CD/DVD,Data/Movies,,,,3055570,160,Hip 'n Edgy,43559,153,153,400,400,<B>Labels</B> are an easy way to express your personality. Create & Print offers several kinds of commonly-used labels. from address and return address labels to CD-disk labels.<BR><BR><B>Directions:</B><BR><BR>1. Click on <B>Personalize Your Project</B> to open the Create & Print workspace. <BR>2. Personalize the text. Select the text to write over it or change size. color. and font style.<BR>3. Print your project.<BR><BR><B>Tips:</B><BR><BR>Print your labels on scrap paper first to check the alignment. spelling. and overall look of the project. <BR><BR>
LB,CD/DVD,Photo Collection,,,,3055317,10,Baby's Add-a-Photo,43561,153,153,400,400,<B>Labels</B> are an easy way to express your personality. Create & Print offers several kinds of commonly-used labels. from address and return address labels to CD-disk labels.<BR><BR><B>Directions:</B><BR><BR>1. Click on <B>Personalize Your Project</B> to open the Create & Print workspace. <BR>2. Personalize the text. Select the text to write over it or change size. color. and font style.<BR>3. Print your project.<BR><BR><B>Tips:</B><BR><BR>Print your labels on scrap paper first to check the alignment. spelling. and overall look of the project. <BR><BR>
LB,CD/DVD,Photo Collection,,,,3055318,20,Soft Geometrics,43561,153,153,400,400,<B>Labels</B> are an easy way to express your personality. Create & Print offers several kinds of commonly-used labels. from address and return address labels to CD-disk labels.<BR><BR><B>Directions:</B><BR><BR>1. Click on <B>Personalize Your Project</B> to open the Create & Print workspace. <BR>2. Personalize the text. Select the text to write over it or change size. color. and font style.<BR>3. Print your project.<BR><BR><B>Tips:</B><BR><BR>Print your labels on scrap paper first to check the alignment. spelling. and overall look of the project. <BR><BR>
LB,CD/DVD,Photo Collection,,,,3055320,30,Child's Add-a-Photo,43561,153,153,400,400,<B>Labels</B> are an easy way to express your personality. Create & Print offers several kinds of commonly-used labels. from address and return address labels to CD-disk labels.<BR><BR><B>Directions:</B><BR><BR>1. Click on <B>Personalize Your Project</B> to open the Create & Print workspace. <BR>2. Personalize the text. Select the text to write over it or change size. color. and font style.<BR>3. Print your project.<BR><BR><B>Tips:</B><BR><BR>Print your labels on scrap paper first to check the alignment. spelling. and overall look of the project. <BR><BR>
LB,CD/DVD,Photo Collection,,,,3055321,40,Happy Faces,43561,153,153,400,400,<B>Labels</B> are an easy way to express your personality. Create & Print offers several kinds of commonly-used labels. from address and return address labels to CD-disk labels.<BR><BR><B>Directions:</B><BR><BR>1. Click on <B>Personalize Your Project</B> to open the Create & Print workspace. <BR>2. Personalize the text. Select the text to write over it or change size. color. and font style.<BR>3. Print your project.<BR><BR><B>Tips:</B><BR><BR>Print your labels on scrap paper first to check the alignment. spelling. and overall look of the project. <BR><BR>
LB,CD/DVD,Photo Collection,,,,3055322,50,Journeys Past,43561,153,153,400,400,<B>Labels</B> are an easy way to express your personality. Create & Print offers several kinds of commonly-used labels. from address and return address labels to CD-disk labels.<BR><BR><B>Directions:</B><BR><BR>1. Click on <B>Personalize Your Project</B> to open the Create & Print workspace. <BR>2. Personalize the text. Select the text to write over it or change size. color. and font style.<BR>3. Print your project.<BR><BR><B>Tips:</B><BR><BR>Print your labels on scrap paper first to check the alignment. spelling. and overall look of the project. <BR><BR>
LB,CD/DVD,Photo Collection,,,,3055323,60,Happy Gathering Add-a-Photo,43561,153,153,400,400,<B>Labels</B> are an easy way to express your personality. Create & Print offers several kinds of commonly-used labels. from address and return address labels to CD-disk labels.<BR><BR><B>Directions:</B><BR><BR>1. Click on <B>Personalize Your Project</B> to open the Create & Print workspace. <BR>2. Personalize the text. Select the text to write over it or change size. color. and font style.<BR>3. Print your project.<BR><BR><B>Tips:</B><BR><BR>Print your labels on scrap paper first to check the alignment. spelling. and overall look of the project. <BR><BR>
LB,CD/DVD,Photo Collection,,,,3021501,70,Romantic Add-a-Photo,43561,153,153,400,400,<B>Labels</B> are an easy way to express your personality. Create & Print offers several kinds of commonly-used labels. from address and return address labels to CD-disk labels.<BR><BR><B>Directions:</B><BR><BR>1. Click on <B>Personalize Your Project</B> to open the Create & Print workspace. <BR>2. Personalize the text. Select the text to write over it or change size. color. and font style.<BR>3. Print your project.<BR><BR><B>Tips:</B><BR><BR>Print your labels on scrap paper first to check the alignment. spelling. and overall look of the project. <BR><BR>
LB,CD/DVD,Photo Collection,,,,3055314,80,Love's Song Add-a-Photo,43561,153,153,400,400,<B>Labels</B> are an easy way to express your personality. Create & Print offers several kinds of commonly-used labels. from address and return address labels to CD-disk labels.<BR><BR><B>Directions:</B><BR><BR>1. Click on <B>Personalize Your Project</B> to open the Create & Print workspace. <BR>2. Personalize the text. Select the text to write over it or change size. color. and font style.<BR>3. Print your project.<BR><BR><B>Tips:</B><BR><BR>Print your labels on scrap paper first to check the alignment. spelling. and overall look of the project. <BR><BR>
LB,CD/DVD,Photo Collection,,,,3055315,90,Melody of Love,43561,153,153,400,400,<B>Labels</B> are an easy way to express your personality. Create & Print offers several kinds of commonly-used labels. from address and return address labels to CD-disk labels.<BR><BR><B>Directions:</B><BR><BR>1. Click on <B>Personalize Your Project</B> to open the Create & Print workspace. <BR>2. Personalize the text. Select the text to write over it or change size. color. and font style.<BR>3. Print your project.<BR><BR><B>Tips:</B><BR><BR>Print your labels on scrap paper first to check the alignment. spelling. and overall look of the project. <BR><BR>
LB,CD/DVD,Photo Collection,,,,3055316,100,Perfect. Endless Love,43561,153,153,400,400,<B>Labels</B> are an easy way to express your personality. Create & Print offers several kinds of commonly-used labels. from address and return address labels to CD-disk labels.<BR><BR><B>Directions:</B><BR><BR>1. Click on <B>Personalize Your Project</B> to open the Create & Print workspace. <BR>2. Personalize the text. Select the text to write over it or change size. color. and font style.<BR>3. Print your project.<BR><BR><B>Tips:</B><BR><BR>Print your labels on scrap paper first to check the alignment. spelling. and overall look of the project. <BR><BR>
LB,CD/DVD,Photo Collection,,,,3055567,110,Favorite Pets,43561,153,153,400,400,<B>Labels</B> are an easy way to express your personality. Create & Print offers several kinds of commonly-used labels. from address and return address labels to CD-disk labels.<BR><BR><B>Directions:</B><BR><BR>1. Click on <B>Personalize Your Project</B> to open the Create & Print workspace. <BR>2. Personalize the text. Select the text to write over it or change size. color. and font style.<BR>3. Print your project.<BR><BR><B>Tips:</B><BR><BR>Print your labels on scrap paper first to check the alignment. spelling. and overall look of the project. <BR><BR>
LB,CD/DVD,Photo Collection,,,,3055568,120,Sweet Memories,43561,153,153,400,400,<B>Labels</B> are an easy way to express your personality. Create & Print offers several kinds of commonly-used labels. from address and return address labels to CD-disk labels.<BR><BR><B>Directions:</B><BR><BR>1. Click on <B>Personalize Your Project</B> to open the Create & Print workspace. <BR>2. Personalize the text. Select the text to write over it or change size. color. and font style.<BR>3. Print your project.<BR><BR><B>Tips:</B><BR><BR>Print your labels on scrap paper first to check the alignment. spelling. and overall look of the project. <BR><BR>
LB,CD/DVD,Photo Collection,,,,3055571,130,Soft Floral,43561,153,153,400,400,<B>Labels</B> are an easy way to express your personality. Create & Print offers several kinds of commonly-used labels. from address and return address labels to CD-disk labels.<BR><BR><B>Directions:</B><BR><BR>1. Click on <B>Personalize Your Project</B> to open the Create & Print workspace. <BR>2. Personalize the text. Select the text to write over it or change size. color. and font style.<BR>3. Print your project.<BR><BR><B>Tips:</B><BR><BR>Print your labels on scrap paper first to check the alignment. spelling. and overall look of the project. <BR><BR>
LB,CD/DVD,Photo Collection,,,,3055289,140,Westward Ho!,43561,153,153,400,400,<B>Labels</B> are an easy way to express your personality. Create & Print offers several kinds of commonly-used labels. from address and return address labels to CD-disk labels.<BR><BR><B>Directions:</B><BR><BR>1. Click on <B>Personalize Your Project</B> to open the Create & Print workspace. <BR>2. Personalize the text. Select the text to write over it or change size. color. and font style.<BR>3. Print your project.<BR><BR><B>Tips:</B><BR><BR>Print your labels on scrap paper first to check the alignment. spelling. and overall look of the project. <BR><BR>
LB,CD/DVD,Photo Collection,,,,3055294,150,Romantic Dreams,43561,153,153,400,400,<B>Labels</B> are an easy way to express your personality. Create & Print offers several kinds of commonly-used labels. from address and return address labels to CD-disk labels.<BR><BR><B>Directions:</B><BR><BR>1. Click on <B>Personalize Your Project</B> to open the Create & Print workspace. <BR>2. Personalize the text. Select the text to write over it or change size. color. and font style.<BR>3. Print your project.<BR><BR><B>Tips:</B><BR><BR>Print your labels on scrap paper first to check the alignment. spelling. and overall look of the project. <BR><BR>
