REPORT_TYPE,LEVEL_1,LEVEL_2,LEVEL_3,LEVEL_4,LEVEL_5,Product Number,PRODUCT_SEQUENCE,TITLE,PATHNUMBER,SMALL_X,SMALL_Y,LARGE_X,LARGE_Y,INSIDEVERSE
XC,Half Fold Greetings,Birthday,Anyone,,,3057594,30,A Day to Celebrate!,46552,99,153,259,400,"<b>Cover Verse:</b><br><br>""A Birthday<br>is our own special holiday &#151;<br>a day to celebrate<br>and be celebrated by others!""<br><br><b>Inside Verse:</b><br><br>Take time<br>to enjoy your birthday.<br>Paul &#151;<br>it's a day<br>that's all your own.<br><br>HAPPY BIRTHDAY<br>"
XC,Half Fold Greetings,Birthday,Anyone,,,3025941,35,You're Someone Special,46552,99,153,259,400,<b>Cover Verse:</b><br><br>To Know You<br>Is to Know<br>Somebody Special<br><br><b>Inside Verse:</b><br><br>To know you<br>is to know somebody special<br>Someone with a warm<br>and thoughtful way<br>Of making life<br>especially nice for others<br>And adding so much sunshine<br>to each day...<br><br>To know you<br>is to want you to be happy &#151;<br>To have your every wish<br>and dream come true &#151;<br>And so. not just at birthday time.<br>but always.<br>You're wished the best<br>that life can bring to you!<br><br>Have a Wonderful<br>Birthday
XC,Half Fold Greetings,Birthday,Anyone,,,3040743,40,Thank God You Were Born,46552,99,153,259,400,<b>Cover Verse:</b><br><br>Sara.<br>Your Friendship's<br>a Blessing to Me<br><br>The love that comes from special friends<br>so often brings a smile<br>To cheer our thoughts and lift our hearts<br>and make life so worthwhile.<br><br>The love that comes from special friends<br>can be so comforting --<br>As warm and bright and nurturing<br>as sunny days in Spring...<br><br><b>Inside Verse:</b><br><br>The love that comes from special friends<br>Means more than words can say.<br>For special friends are miracles<br>that bless our lives each day.<br><br>I can never thank God enough<br>that you were born<br>and that He blessed my life<br>with the gift of your friendship!<br><br>Happy Birthday<br>and Bless You Always
XC,Half Fold Greetings,Birthday,Anyone,,,3041330,50,Don't Count the Candles,46552,99,153,259,400,<b>Cover Verse:</b><br><br>On your birthday.<br>Margie --<br>count your blessings.<br>not the candles.<br><br><b>Inside Verse:</b><br><br>No one wants to<br>stand around all day<br>waiting for<br>a piece of cake.<br>
XC,Half Fold Greetings,Birthday,Anyone,,,3057593,80,Birthday Miracles,46552,99,153,259,400,<b>Cover Verse:</b><br><br>On Your Birthday. Emily<br><br>My wish for you<br>is a light soul<br>and a happy heart.<br>that you make<br>laughter<br>as important<br>as air.<br>and play<br>as essential<br>as hard work...<br>That you believe<br>in yourself<br>and the magic<br>and power<br>that are all your own.<br>and that your eyes<br>are open<br>to the miracles<br>within and around you...<br><br><b>Inside Verse:</b><br><br>This is my wish for you.<br>Emily.<br>on your birthday<br>and all through<br>the coming year.<br><br>Happy Birthday<br>
XC,Half Fold Greetings,Birthday,Anyone,,,3041917,100,Every Good Thing,46552,99,153,259,400,<b>Cover Verse:</b><br><br>Jessica.<br>Thinking of you<br> on your birthday...<br><br><b>Inside Verse:</b><br><br>...and wishing you<br>every good thing<br>in life.<br><br>Happy Birthday
XC,Half Fold Greetings,Birthday,Anyone,,,3041959,110,Playing Your Song,46552,153,99,400,259,<b>Cover Verse:</b><br><br>Well. Judy...<br><br><b>Inside Verse:</b><br><br>...looks like<br>they're playing your song!<br><br>Happy Birthday<br>
XC,Half Fold Greetings,Birthday,Anyone,,,3025265,120,A Wish for Happiness,46552,99,153,259,400,<b>Cover Verse:</b><br>Happy Birthday.<br>George<br><br>The world is so full<br>of a number of things.<br>I'm sure we should all<br>be as happy as kings.<br>Robert Louis Stevenson<br><br><b>Inside Verse:</b><br>Wishing you<br>everything<br>that makes you happy<br>on your birthday<br>and always.<br>
XC,Half Fold Greetings,Birthday,Anyone,,,3025937,130,You're Always Special,46552,99,153,259,400,<b>Cover Verse:</b><br><br>It's your Birthday &#151;<br>a wonderful time<br>to wish you<br>all the good things<br>in life...<br><br><b>Inside Verse:</b><br><br>...and remind you<br>how special you are<br>every day of the year.<br><br>Have a Great<br>Birthday
XC,Half Fold Greetings,Birthday,Anyone,,,3025273,140,Birthday Advice,46552,153,99,400,259,"<b>Cover:</b><br><br> On Your Birthday.<br>Colleen<br>""Live each day<br>with so much<br>joy and gratitude<br>that you couldn't<br>imagine living it<br>any other way.""<br><br><b>Inside Verse:</b><br><br>Wishing you<br>a very happy<br>birthday."
XC,Half Fold Greetings,Birthday,Anyone,,,3042942,150,Like Family to Me,46552,153,99,400,259,<b>Cover Verse:</b><br><br>Jane.<br>You're Someone<br>Very Special<br>Who's<br>Like Family<br>to Me<br><br><b>Inside Verse:</b><br><br>In a way.<br>I think we do choose our families.<br>Of course we have the family we're given.<br>but if we're really lucky.<br>we also have people in our lives<br>who care about us so genuinely and personally<br>that we come to think of them as family. too...<br><br>...and that's how<br>I'll always think<br>of you.<br><br>Happy Birthday<br>
XC,Half Fold Greetings,Birthday,Anyone,,,3022393,160,Have a Groovy Birthday,46552,99,153,259,400,<b>Cover Verse:</b><br>Smile.<br>Ted!<br><br><b>Inside Verse:</b><br>...and have<br>a groovy<br>birthday!
XC,Half Fold Greetings,Birthday,Anyone,,,3056295,165,A Million Happy Days<br>Add-a-Photo,46552,99,153,259,400,<b>Cover Verse:</b><br><br>Surprise. Kelly!<br><br><b>Inside Verse:</b><br><br>Wishing you<br>a bright and happy birthday<br>and a million happy tomorrows!
XC,Half Fold Greetings,Birthday,Anyone,,,2013302,170,Birthday Pleasures,46552,95,153,250,400,<b>Cover Verse:</b><br>Happy Birthday. Leslie<br><br><br><b>Inside Verse:</b><br>May birthday pleasures. large and small. Make this day you'll long recall As one of your finest. one of your best.  And one of your very happiest!<br>
XC,Half Fold Greetings,Birthday,Anyone,,,3042898,180,Awesome Birthday,46552,153,99,400,259,<b>Cover Verse:</b><br><br>Party Time.<br>Nicole!<br><br>Take it to the MAXXXX!<br>Rock 'n Roll!<br>Be Jammin'!<br>Crank up the Birthday Tunes!<br>Pump it Up!<br><br><b>Inside Verse:</b><br><br><br>Have a totally awesome birthday <br>and a way-cool year!<br>
XC,Half Fold Greetings,Birthday,Anyone,,,3041924,190,You Make World Nicer,46552,99,153,259,400,<b>Cover Verse:</b><br><br>Mark.<br>This world is<br>a little nicer...<br><br><b>Inside Verse:</b><br><br>...because of<br>special people<br>like you.<br><br>Happy Birthday<br>
XC,Half Fold Greetings,Birthday,Anyone,,,2015041,200,A Song in Your Soul,46552,153,95,400,250,<b>Cover Verse:</b><br>Paul -- Birthday Wishes for You May life fill your soul with song and your heart with happiness...<br><br><br><b>Inside Verse:</b><br>on your birthday and all through a wonderful year.<br>
XC,Half Fold Greetings,Birthday,Anyone,,,2014332,205,Happy Moments,46552,153,99,400,259,<b>Cover Verse:</b><br>Happy Birthday from Kelly<br><br><br><b>Inside Verse:</b><br>May your birthday and each day that follows. be filled with happy moments -- each better than the one before!<br>
XC,Half Fold Greetings,Birthday,Anyone,,,2014128,210,Today's Your Day,46552,153,95,400,250,<b>Cover Verse:</b><br>It's Your Birthday. Chris! Today is your day  to sing your song. to dance your dance. to step out of the box and be more than you've ever dreamed you could be...<br><br><br><b>Inside Verse:</b><br>Have a joyous birthday!<br>
XC,Half Fold Greetings,Birthday,Anyone,,,3056296,215,Young At Heart<br>Add-a-Photo,46552,153,99,400,259,<b>Cover Verse:</b><br><br>You are<br>only as old<br>as you<br>act. Chris!<br><br><b>Inside Verse:</b><br><br>Happy Birthday. Baby!
XC,Half Fold Greetings,Birthday,Anyone,,,3025266,220,Wishing You Beauty,46552,99,153,259,400,<b>Cover Verse:</b><br>On<br> Your<br>Birthday.<br>Jean<br><br>Walk on a rainbow trail.<br>Walk on a trail of song<br>And all around you<br>will be beauty...<br>Navaho Song<br><br>      <b>Inside Verse:</b><br>May the sun bring you<br>new energies by day.<br>      may the moon softly<br>      restore you by night.<br>      may gentle breezes<br>      refresh your soul.<br>      may you walk gently<br>      through the world<br>      and know its beauty.<br>
XC,Half Fold Greetings,Birthday,Anyone,,,3042181,230,If I Could Talk to Angels,46552,99,153,259,400,<b>Cover Verse:</b><br><br>Kelly.<br>if I could talk to angels.<br>I'd ask the lucky one<br>that watches over you<br>to make sure you have<br>the happiest birthday ever<br>and get lots of compliments.<br>hugs. and presents<br>that make you smile...<br><br><b>Inside Verse:</b><br><br>Then I'd put in a special order<br>to make sure <br>all your wishes come true<br>in the year ahead.<br><br>Happy Birthday<br>
XC,Half Fold Greetings,Birthday,Belated,,,3042831,10,Can't Say Why It's Late,46553,99,153,259,400,<b>Cover Verse:</b><br><br>Rick.<br>I can't tell you why<br>your birthday card is late<br>without compromising<br>a highly sensitive<br>covert field operation<br>directed by<br>the FBI.<br><br><b>Inside Verse:</b><br><br>The story I'm using is simply<br>that I forgot it.<br>If anyone asks.<br>that's what happened.<br>(wink wink)<br><br>Happy Belated Birthday<br>
XC,Half Fold Greetings,Birthday,Belated,,,3042834,20,Hope It Was Wonderful,46553,99,153,259,400,<b>Cover Verse:</b><br><br>Missed Your<br>Special Day.<br>Rhonda<br><br><b>Inside Verse:</b><br><br>Hope your birthday<br>was the wonderful kind of day<br>you'll remember<br>for a very long time to come.<br>
XC,Half Fold Greetings,Birthday,Belated,,,3025700,30,Better Late than Never,46553,118,153,309,400,<b>Cover Verse:</b><br><br>Karen.<br>I know this birthday card is<br> late...<br><br><b>Inside Verse:</b><br><br>I just wanted to give you<br>time to catch your breath<br>after blowing out all those candles!<br><br>Happy Belated Birthday!
XC,Half Fold Greetings,Birthday,Co-worker,,,3060893,10,Valued and Appreciated,46554,153,99,400,259,<b>Cover Verse:</b><br><br>Rick &#151;<br>The way you care<br>and the talents you share<br>make you a valued<br>and appreciated<br>employee...<br><br><b>Inside Verse:</b><br><br>...and a truly nice person.<br><br>Wishing You<br>a Very Happy Birthday<br>
XC,Half Fold Greetings,Birthday,Co-worker,,,3041807,20,Treat You to Lunch,46554,153,95,400,250,<b>Cover Verse:</b><br><br>To My<br>Work Buddy.<br>Liz<br><br>Let me treat you <br>to lunch<br>for your birthday!<br><br><b>Inside Verse:</b><br><br>So. what'll it be - <br>candy bar.<br>chips. pretzels...<br>anything<br>from the vending machine - <br>just name it!<br><br>Happy Birthday <br>
XC,Half Fold Greetings,Birthday,Family,,,3056615,10,Best Mom,46555,99,153,259,400,<b>Cover Verse:</b><br><br>You&#146;re the best<br>Mom<br>a kid could<br>ever have.<br><br><b>Inside Verse:</b><br><br>Hope your birthday&#146;s<br>the best. too!<br><br>With Love<br>from Cassie<br>
XC,Half Fold Greetings,Birthday,Family,,,3040702,20,For Dad from His Kids,46555,99,153,259,400,<b>Cover Verse:</b><br><br>For Dad<br>from His Kids<br><br>Times we spend with Dadare times filled with laughter and love.<br><br><b>Inside Verse:</b><br><br>Our favorite times with you<br>have always been<br>the ones we spent<br>as a family. Dad.<br>and that's just one<br>of the many reasons<br>this birthday wish is filled<br>with so much love.<br><br>Happy Birthday<br>from Jamie and Dave
XC,Half Fold Greetings,Birthday,Family,,,3040718,30,Perfect Sister?,46555,99,153,259,400,<b>Cover Verse:</b><br><br>Laura.<br>you're everything I ever<br>could have asked for<br>in a Sister...<br><br><b>Inside Verse:</b><br><br>...plus a few things<br>I  wouldn't have asked for. too.<br>but what the heck.<br>nobody's perfect!<br><br>Happy Birthday
XC,Half Fold Greetings,Birthday,Family,,,3041293,40,A Brother's Many Roles,46555,99,153,259,400,<b>Cover Verse:</b><br><br>Justin:<br><br>Friend<br><br>Advisor<br><br>Teaser<br><br>Entertainer<br><br>Sometimes Hero<br><br><b>Inside Verse:</b><br><br>Happy Birthday<br>to a brother<br>who means<br>so many <br>different things<br>to me.<br>
XC,Half Fold Greetings,Birthday,Family,,,3056629,50,Birthday Girl,46555,153,99,400,259,<b>Cover Verse:</b><br><br>For a Special Daughter<br>Named Emily<br><br>Who has the prettiest little<br>birthday smile<br>in all the world today?<br>Who&#146;s getting to be<br>such a big girl?<br>Who couldn&#146;t be sweeter<br>or more loved?<br><br><b>Inside Verse:</b><br><br>You &#151; <br>that&#146;s who.<br>Birthday Girl!<br><br>Happy Birthday!<br>
XC,Half Fold Greetings,Birthday,Family,,,3041315,60,Our Bizarre Family,46555,99,153,259,400,<b>Cover Verse:</b><br><br>It's nice to be related to you. Aaron.<br>because we have<br>so much in common...<br><br><b>Inside Verse:</b><br><br>...beginning with<br>our bizarre family.<br><br>Happy Birthday<br>
XC,Half Fold Greetings,Birthday,Family,,,3041824,70,You're Loved a Lot,46555,99,153,259,400,<b>Cover Verse:</b><br><br>For You.<br>Jim.<br>With Love<br><br><b>Inside Verse:</b><br><br>Though you're a very special son<br>With fine and thoughtful ways.<br>Somehow it's all too seldom<br>That you get your share of praise...<br><br>That's why it's so important.<br>When your special day is here.<br>To remind you<br>that you're loved a lot<br>And wished the best all year.<br><br>Happy Birthday
XC,Half Fold Greetings,Birthday,Family,,,3056636,80,Forever Love,46555,99,153,259,400,<b>Cover Verse:</b><br><br>&#147;Two<br>hearts<br>together.<br>One<br>love<br>forever.&#148;<br><br><b>Inside Verse:</b><br><br>Happy<br>Birthday<br>to you.<br>Lisa.<br>my<br>forever<br>love.<br>
XC,Half Fold Greetings,Birthday,Friend,,,3042947,10,Special People Like You,46556,99,153,259,400,<b>Cover Verse:</b><br><br>You're<br>a Special<br>Friend.<br>Jessica<br><br><b>Inside Verse:</b><br><br>Birthdays are the perfect time<br>for remembering special people<br>whose friendship means so much all year -<br>special people like you!<br><br>Happy Birthday<br>
XC,Half Fold Greetings,Birthday,Friend,,,3056635,20,Stages of Life,46556,99,153,259,400,<b>Cover Verse:</b><br><br>On your birthday. Colleen<br>I&#146;d like to remind you<br>that there are six stages<br>in a woman's life:<br><br>Stage 1<br>Baby<br>Stage 2<br>Girl<br>Stage 3<br>Teenager<br>Stage 4<br>Young Woman<br><br><b>Inside Verse:</b><br><br>Stage 5<br>Young Woman<br>Stage 6<br>Young Woman<br><br>Happy Birthday<br>
XC,Half Fold Greetings,Birthday,Friend,,,3042149,30,You Make a Difference,46556,99,153,259,400,<b>Cover Verse:</b><br><br>Jessica.<br>In you I see...<br>A free spirit<br>who laughs<br>and dreams<br>and dances<br>with the wind...<br>a woman<br>of creativity<br>and courage...<br><br><b>Inside Verse:</b><br><br>...a friend<br>whose smile<br>and love<br>and words<br>of wisdom<br>make such<br>a difference<br>in my life.<br><br>You'll always be<br>special to me.<br><br>Happy Birthday<br>
XC,Half Fold Greetings,Birthday,Friend,,,3041925,40,Sunny-day. Funny-day,46556,99,153,259,400,<b>Cover Verse:</b><br><br>Happy Birthday<br>to you.<br> Robyn...<br><br><b>Inside Verse:</b><br><br>...my sunny-day.<br>funny-day friend!<br>
XC,Half Fold Greetings,Birthday,Friend,,,3042985,50,This Is Your Year,46556,153,99,400,259,<b>Cover Verse:</b><br><br>It's Your Birthday. Mike<br><br>Fly high.<br>Live large.<br>Dream big.<br><br><b>Inside Verse:</b><br><br>This is your year.<br>
XC,Half Fold Greetings,Birthday,Friend,,,3056285,70,You and Me<br>Add-a-Photo,46556,153,99,400,259,<b>Cover Verse:</b><br><br>You and Me. way back when...<br>Happy Birthday. Dana<br><br><b>Inside Verse:</b><br><br>The maturity level<br>hasn't really changed<br>a bit. has it?<br><br>Happy Birthday<br>to a Terrific Friend
XC,Half Fold Greetings,Birthday,Funny,,,3041945,10,Cake's for Wussies!,46557,99,153,259,400,<b>Inside Verse:</b><br><br>Jeannie --<br>cake is for wussies!<br><br>Happy Birthday!<br>
XC,Half Fold Greetings,Birthday,Funny,,,3042858,20,All I Nose Is...,46557,99,153,259,400,<b>Inside Verse:</b><br><br>All I nose is<br>you're over the hill!<br><br>Happy Birthday. Chad!<br>
XC,Half Fold Greetings,Birthday,Funny,,,3042964,30,Candles for the Cake,46557,99,153,259,400,<b>Cover Verse:</b><br><br>Guess what.<br>Mark!<br><br>You'll need sunglasses<br>and SPF #15 sunscreen<br>for the present<br>I got you...<br><br><b>Inside Verse:</b><br><br>That's right!<br>I got you the candles<br>for the cake!<br>
XC,Half Fold Greetings,Birthday,Funny,,,3022418,50,Something Personal<br>Add-a-Photo,46557,99,153,259,400,<b>Cover Verse:</b><br><br>Michelle.<br> I wanted<br>to give you something<br>really personal<br>for your birthday...<br><br><b>Inside Verse:</b><br><br>...so I farted in this card.<br>Happy Birthday!
XC,Half Fold Greetings,Birthday,Funny,,,2013295,60,No Bull!,46557,95,153,250,400,<b>Cover Verse:</b><br>I want to wish you a Happy Birthday. Terry! And believe me...<br><br><br><b>Inside Verse:</b><br>that's no bull! Nope. It's just a cow. Bulls have a...well. you know...a thing between...Oh heck...trust me -- it's no bull.<br>
XC,Half Fold Greetings,Birthday,Funny,,,3042089,65,Not Over the Anthill Yet,46557,153,99,400,259,<b>Cover Verse:</b><br><br>Another birthday.<br>Marla?<br>What's the big deal?<br><br><b>Inside Verse:</b><br><br>You're not over<br>the anthill...<br>yet!<br><br>Happy Birthday<br>
XC,Half Fold Greetings,Birthday,Funny,,,2014119,70,Not Really,46557,153,115,400,300,<b>Cover Verse:</b><br>Pat. birthdays are like wieners.<br><br><br><b>Inside Verse:</b><br>Well. not really --but I find that there just aren't  nearly enough birthday cards that say wiener. Wiener. Wiener. Wiener.<br>
XC,Half Fold Greetings,Birthday,Funny,,,3042863,80,Getting Older!,46557,153,99,400,259,<b>Cover Verse:</b><br><br>            Adrian.<br>you've still got<br>bladder control<br>and most of your<br>original teeth!<br><br><b>Inside Verse:</b><br><br>The older you get.<br>the harder it becomes<br>for me to think<br>of something positive<br>to tell you.<br><br>Anyway.<br>Happy Birthday
XC,Half Fold Greetings,Birthday,Just For Kids,,,3042907,10,#1 Birthday and Year,46558,153,99,400,259,<b>Cover Verse:</b><br><br>Morgan.<br>hope your<br> birthday's<br>#1<br><br><br><b>Inside Verse:</b><br><br>And your year is filled<br>with friends and fun!<br>
XC,Half Fold Greetings,Birthday,Just For Kids,,,2013987,20,Something Special,46558,95,153,250,400,<b>Cover Verse:</b><br>Dana. got you something special for your birthday&#133;<br><br><br><b>Inside Verse:</b><br>But how do you mail a hug? Happy Birthday<br>
XC,Half Fold Greetings,Birthday,Just For Kids,,,3042913,30,Dino-monster,46558,99,153,259,400,<b>Cover Verse:</b><br><br>Aieeee!<br>It's the terrible<br>50-foot tall<br>DinoMonster!<br><br>Look out.<br>Michael!<br>He's...he's going to...<br><br><b>Inside Verse:</b><br><br>Wish you a happy birthday.<br>of course!<br>
XC,Half Fold Greetings,Birthday,Just For Kids,,,3042920,40,One-of-a-Kind You,46558,99,153,259,400,<b>Cover Verse:</b><br><br>Happy Birthday.<br> Catrina...<br><br><b>Inside Verse:</b><br><br>...to one-of-a-kind. magical you!
XC,Half Fold Greetings,Birthday,Love,,,3057595,10,Really Love You!,46559,99,153,259,400,<b>Cover Verse:</b><br><br>James &#151;<br>Wow. do I love you!<br>It's incredible how much I love you!<br>Really. I love you!<br>Truly. madly. deeply. I love you!<br>Whaddaya know. I love you!<br>Day after day. I love you!<br>Anytime. anywhere. I love you!<br>Yes. I love you!<br><br><b>Inside Verse:</b><br><br>I think I've made my point.<br><br>Oh. yeah... HAPPY BIRHTDAY<br>(And did I mention that I love you?!)<br>
XC,Half Fold Greetings,Birthday,Love,,,3042952,20,Special 2-for-1 Offer,46559,99,153,259,400,<b>Cover Verse:</b><br><br>Marco.<br>take advantage<br>of my special birthday<br>2-for-1 offer!<br><br><b>Inside Verse:</b><br><br>Kiss one of my lips.<br>get the second one free!!<br><br>Happy. Happy!<br>
